age,job,marital,education,default,housing,loan,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit
32,blue-collar,married,basic.9y,no,yes,no,1.4,94.465,-41.8,4.866,5228.1,0
45,admin.,married,high.school,no,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
26,student,single,unknown,no,yes,yes,-3.4,92.379,-29.8,0.809,5017.5,1
41,blue-collar,married,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
31,technician,married,high.school,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
49,technician,married,basic.4y,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
55,admin.,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
48,entrepreneur,married,basic.4y,no,no,yes,1.4,94.465,-41.8,4.865,5228.1,0
44,technician,divorced,professional.course,no,yes,no,1.4,94.465,-41.8,4.96,5228.1,0
33,blue-collar,married,basic.9y,unknown,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
38,unemployed,married,high.school,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
55,management,married,university.degree,no,no,yes,-2.9,92.469,-33.6,1.085,5076.2,1
34,self-employed,married,basic.9y,unknown,no,no,1.4,93.444,-36.1,4.965,5228.1,0
41,management,married,unknown,no,no,yes,-3.4,92.649,-30.1,0.714,5017.5,1
54,admin.,married,university.degree,no,no,no,-1.8,92.843,-50.0,1.56,5099.1,0
28,admin.,single,university.degree,no,yes,no,-1.1,94.601,-49.5,1.032,4963.6,0
32,entrepreneur,single,professional.course,no,no,no,1.4,94.465,-41.8,4.865,5228.1,0
49,unemployed,married,high.school,no,no,no,-3.4,92.379,-29.8,0.768,5017.5,1
31,blue-collar,married,basic.9y,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
37,blue-collar,single,basic.9y,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
28,technician,single,professional.course,no,no,no,-2.9,92.963,-40.8,1.26,5076.2,1
37,blue-collar,married,basic.4y,no,no,no,1.1,93.994,-36.4,4.855,5191.0,0
17,student,single,basic.9y,no,unknown,unknown,-2.9,92.201,-31.4,0.869,5076.2,1
32,services,married,high.school,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
60,retired,married,university.degree,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
52,management,married,university.degree,no,no,no,-1.8,93.876,-40.0,0.684,5008.7,1
34,admin.,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
32,admin.,single,university.degree,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
75,retired,married,basic.4y,no,no,no,-1.7,94.027,-38.3,0.903,4991.6,1
47,technician,divorced,university.degree,no,no,yes,-1.8,93.075,-47.1,1.405,5099.1,0
57,retired,married,basic.6y,no,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
54,housemaid,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,0
62,technician,married,unknown,no,no,no,-1.8,93.369,-34.8,0.646,5008.7,0
56,retired,married,university.degree,no,yes,no,-2.9,92.963,-40.8,1.26,5076.2,0
54,housemaid,married,professional.course,no,yes,yes,1.4,93.444,-36.1,4.963,5228.1,0
29,unemployed,single,high.school,no,no,no,-2.9,92.963,-40.8,1.262,5076.2,0
45,blue-collar,single,high.school,no,yes,yes,-1.1,94.199,-37.5,0.886,4963.6,1
49,technician,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,1
45,technician,single,professional.course,no,yes,no,-0.1,93.2,-42.0,4.076,5195.8,0
34,unknown,single,university.degree,no,yes,no,-3.4,92.431,-26.9,0.724,5017.5,0
45,admin.,married,basic.9y,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
71,retired,single,unknown,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,1
58,retired,married,professional.course,unknown,no,yes,1.1,93.994,-36.4,4.856,5191.0,0
22,blue-collar,single,basic.9y,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
34,management,married,university.degree,no,no,yes,-1.8,92.893,-46.2,1.281,5099.1,0
56,blue-collar,married,basic.9y,no,yes,no,1.4,93.444,-36.1,4.967,5228.1,0
76,retired,married,basic.4y,no,yes,no,-2.9,92.201,-31.4,0.849,5076.2,0
53,technician,married,university.degree,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
51,blue-collar,married,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
53,blue-collar,divorced,unknown,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
49,technician,married,unknown,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
35,technician,single,professional.course,no,yes,no,-0.1,93.2,-42.0,4.223,5195.8,1
37,technician,single,high.school,no,unknown,unknown,1.4,94.465,-41.8,4.864,5228.1,0
34,blue-collar,married,professional.course,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
30,admin.,married,high.school,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
44,blue-collar,married,basic.9y,unknown,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
35,technician,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
47,blue-collar,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.859,5191.0,0
30,self-employed,married,professional.course,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
23,student,single,unknown,no,no,no,-1.7,94.215,-40.3,0.893,4991.6,1
40,services,married,high.school,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
44,services,single,high.school,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
50,housemaid,married,basic.9y,no,no,no,-1.8,92.893,-46.2,1.244,5099.1,0
45,blue-collar,divorced,basic.4y,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
38,blue-collar,married,basic.6y,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
54,housemaid,married,high.school,no,yes,yes,-1.8,93.075,-47.1,1.365,5099.1,0
46,admin.,married,basic.6y,unknown,no,yes,-1.8,92.893,-46.2,1.299,5099.1,0
51,admin.,single,basic.6y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
56,blue-collar,married,basic.4y,unknown,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
39,blue-collar,married,basic.9y,unknown,no,yes,1.4,93.918,-42.7,4.96,5228.1,0
34,services,married,high.school,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
53,admin.,divorced,university.degree,no,yes,yes,-1.8,93.369,-34.8,0.654,5008.7,0
31,housemaid,married,high.school,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
54,management,married,university.degree,unknown,yes,no,1.4,93.918,-42.7,4.968,5228.1,0
33,management,married,professional.course,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,1
36,blue-collar,single,basic.9y,no,no,yes,-1.8,92.893,-46.2,1.327,5099.1,1
59,self-employed,married,professional.course,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
36,admin.,married,university.degree,unknown,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
31,admin.,single,university.degree,no,yes,no,-2.9,92.963,-40.8,1.266,5076.2,0
35,blue-collar,married,basic.6y,no,yes,no,-1.8,92.893,-46.2,1.344,5099.1,0
36,technician,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
56,self-employed,married,university.degree,no,no,no,1.4,94.465,-41.8,4.959,5228.1,0
38,technician,divorced,professional.course,no,yes,yes,-1.8,92.893,-46.2,1.344,5099.1,0
37,blue-collar,married,basic.9y,no,unknown,unknown,1.4,94.465,-41.8,4.866,5228.1,0
33,blue-collar,single,basic.4y,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,1
39,admin.,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
47,admin.,married,university.degree,unknown,no,no,1.1,93.994,-36.4,4.856,5191.0,0
39,admin.,married,high.school,unknown,no,yes,1.4,93.918,-42.7,4.958,5228.1,0
55,admin.,married,high.school,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
52,technician,married,professional.course,unknown,no,no,1.4,93.444,-36.1,4.968,5228.1,0
59,blue-collar,married,basic.4y,unknown,yes,yes,1.4,94.465,-41.8,4.961,5228.1,0
42,self-employed,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
44,management,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
55,admin.,married,high.school,no,no,no,1.4,93.444,-36.1,4.964,5228.1,0
35,admin.,married,high.school,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
40,management,married,basic.6y,no,yes,no,-1.8,93.075,-47.1,1.41,5099.1,0
37,services,married,high.school,unknown,no,yes,1.1,93.994,-36.4,4.856,5191.0,0
31,blue-collar,single,high.school,no,no,no,-0.1,93.2,-42.0,4.12,5195.8,0
23,admin.,single,university.degree,no,no,no,-2.9,92.963,-40.8,1.26,5076.2,0
24,blue-collar,single,basic.9y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
33,technician,single,professional.course,unknown,yes,no,1.4,93.918,-42.7,4.958,5228.1,0
29,blue-collar,single,basic.9y,no,no,yes,-3.4,92.431,-26.9,0.735,5017.5,1
50,services,married,high.school,no,yes,no,1.4,93.918,-42.7,4.957,5228.1,0
55,entrepreneur,divorced,university.degree,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,0
52,technician,married,basic.9y,no,yes,no,1.4,94.465,-41.8,4.866,5228.1,0
48,technician,single,high.school,no,yes,yes,1.1,93.994,-36.4,4.857,5191.0,0
25,blue-collar,married,basic.9y,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
33,admin.,married,university.degree,no,no,no,1.4,94.465,-41.8,4.959,5228.1,0
33,management,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
60,retired,married,high.school,no,no,no,-1.8,93.876,-40.0,0.699,5008.7,1
49,self-employed,married,professional.course,unknown,no,no,1.4,93.444,-36.1,4.963,5228.1,0
41,admin.,married,high.school,no,no,no,-1.8,93.075,-47.1,1.392,5099.1,0
29,services,single,high.school,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
30,admin.,single,university.degree,no,yes,no,-1.8,93.749,-34.6,0.646,5008.7,1
33,admin.,married,university.degree,unknown,yes,yes,1.4,93.444,-36.1,4.968,5228.1,0
54,housemaid,married,basic.4y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,divorced,high.school,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
47,admin.,married,unknown,no,no,no,1.4,93.444,-36.1,4.964,5228.1,0
43,technician,single,university.degree,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
58,blue-collar,divorced,basic.4y,no,no,no,-2.9,92.201,-31.4,0.869,5076.2,1
61,admin.,married,university.degree,no,yes,no,-1.8,93.075,-47.1,1.405,5099.1,0
39,technician,married,professional.course,no,no,no,1.4,93.918,-42.7,4.968,5228.1,0
48,blue-collar,married,unknown,no,no,no,1.4,93.444,-36.1,4.963,5228.1,1
29,technician,single,professional.course,no,no,yes,-1.7,94.215,-40.3,0.876,4991.6,1
29,technician,single,university.degree,no,yes,no,-2.9,92.469,-33.6,1.059,5076.2,0
40,admin.,married,university.degree,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
29,admin.,single,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
25,self-employed,single,university.degree,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
58,unemployed,married,basic.9y,no,no,no,1.4,94.465,-41.8,4.865,5228.1,0
40,management,married,university.degree,no,unknown,unknown,1.4,94.465,-41.8,4.865,5228.1,0
39,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
45,blue-collar,married,basic.4y,unknown,no,no,1.4,93.444,-36.1,4.967,5228.1,0
51,services,married,basic.6y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
37,self-employed,single,basic.4y,no,unknown,unknown,1.4,93.918,-42.7,4.96,5228.1,0
55,admin.,divorced,high.school,no,no,no,-1.7,94.027,-38.3,0.904,4991.6,1
50,admin.,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.965,5228.1,1
35,blue-collar,married,basic.6y,no,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
41,entrepreneur,married,basic.6y,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
53,entrepreneur,married,basic.6y,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
51,blue-collar,married,unknown,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
36,services,married,high.school,no,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
49,services,divorced,high.school,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
35,blue-collar,married,high.school,no,yes,yes,1.1,93.994,-36.4,4.864,5191.0,0
42,blue-collar,married,basic.4y,no,unknown,unknown,1.4,93.918,-42.7,4.963,5228.1,0
36,services,married,high.school,unknown,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
33,unknown,married,unknown,unknown,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
33,admin.,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
31,blue-collar,married,basic.6y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
44,blue-collar,married,basic.9y,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
42,admin.,married,basic.9y,unknown,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
43,services,married,high.school,no,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
28,technician,married,university.degree,no,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
32,services,married,high.school,unknown,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
25,services,single,high.school,no,no,yes,1.4,94.465,-41.8,4.864,5228.1,0
33,blue-collar,married,basic.6y,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
32,blue-collar,single,basic.6y,unknown,no,no,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,divorced,high.school,no,yes,no,1.4,93.444,-36.1,4.966,5228.1,0
34,admin.,single,university.degree,no,yes,no,-1.7,94.055,-39.8,0.733,4991.6,0
49,blue-collar,married,basic.4y,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
64,retired,married,professional.course,no,yes,no,-1.1,94.199,-37.5,0.886,4963.6,1
41,services,married,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.9y,no,no,no,-1.8,92.893,-46.2,1.334,5099.1,0
48,admin.,divorced,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
40,services,divorced,high.school,no,no,yes,-1.8,92.893,-46.2,1.266,5099.1,0
51,technician,married,professional.course,no,unknown,unknown,1.4,93.444,-36.1,4.964,5228.1,0
58,retired,married,professional.course,unknown,yes,no,1.4,93.444,-36.1,4.97,5228.1,0
42,self-employed,single,basic.4y,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
52,self-employed,married,basic.9y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
51,blue-collar,married,high.school,no,yes,no,-0.1,93.2,-42.0,4.191,5195.8,0
33,blue-collar,single,basic.9y,unknown,yes,no,1.4,94.465,-41.8,4.865,5228.1,0
23,student,single,high.school,no,no,no,-2.9,92.963,-40.8,1.262,5076.2,1
36,entrepreneur,married,high.school,no,yes,yes,-1.8,92.893,-46.2,1.299,5099.1,0
74,retired,married,university.degree,no,yes,no,-1.1,94.601,-49.5,0.993,4963.6,0
43,admin.,married,high.school,no,yes,yes,1.4,93.918,-42.7,4.963,5228.1,0
32,admin.,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.344,5099.1,0
31,technician,married,professional.course,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
32,unemployed,single,high.school,unknown,yes,no,1.4,94.465,-41.8,4.967,5228.1,0
39,management,married,university.degree,no,yes,no,-2.9,92.963,-40.8,1.26,5076.2,0
49,blue-collar,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
30,admin.,single,high.school,no,no,no,-0.1,93.2,-42.0,4.076,5195.8,0
32,student,married,professional.course,no,yes,no,-2.9,92.201,-31.4,0.884,5076.2,0
47,admin.,married,university.degree,unknown,no,yes,1.1,93.994,-36.4,4.856,5191.0,0
48,unknown,married,basic.9y,no,no,no,1.4,93.444,-36.1,4.97,5228.1,0
42,blue-collar,married,basic.9y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
42,unemployed,married,basic.9y,no,yes,yes,1.1,93.994,-36.4,4.857,5191.0,0
39,services,married,high.school,unknown,yes,no,1.4,94.465,-41.8,4.864,5228.1,0
33,blue-collar,single,basic.4y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
34,management,single,high.school,no,yes,yes,-0.1,93.2,-42.0,4.12,5195.8,0
29,technician,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.291,5099.1,0
29,admin.,single,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
49,retired,married,high.school,no,yes,no,1.4,93.918,-42.7,4.957,5228.1,0
31,technician,single,university.degree,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
36,admin.,married,university.degree,unknown,yes,yes,1.4,93.444,-36.1,4.964,5228.1,0
65,housemaid,divorced,basic.4y,unknown,no,no,-1.8,93.369,-34.8,0.636,5008.7,1
48,technician,married,professional.course,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,1
29,admin.,single,professional.course,no,no,no,-1.8,93.075,-47.1,1.365,5099.1,1
49,services,married,high.school,no,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,married,high.school,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,1
40,entrepreneur,married,basic.9y,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
35,services,married,professional.course,unknown,no,no,1.4,93.918,-42.7,4.96,5228.1,0
35,admin.,married,unknown,unknown,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
33,blue-collar,single,high.school,no,no,no,-1.8,92.843,-50.0,1.602,5099.1,1
71,retired,married,basic.9y,no,no,no,-3.4,92.431,-26.9,0.752,5017.5,0
48,admin.,married,unknown,unknown,no,yes,-0.1,93.2,-42.0,4.153,5195.8,0
36,admin.,divorced,university.degree,unknown,yes,yes,1.4,93.918,-42.7,4.963,5228.1,0
30,blue-collar,married,high.school,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
42,admin.,divorced,university.degree,no,yes,no,1.4,94.465,-41.8,4.962,5228.1,0
43,management,married,university.degree,no,no,no,-2.9,92.201,-31.4,0.861,5076.2,0
47,admin.,divorced,high.school,no,no,no,1.4,93.444,-36.1,4.966,5228.1,0
49,self-employed,divorced,unknown,unknown,no,no,-1.8,93.075,-47.1,1.479,5099.1,0
46,admin.,single,university.degree,no,yes,yes,1.4,93.918,-42.7,4.961,5228.1,0
50,admin.,divorced,university.degree,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
31,blue-collar,single,unknown,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,0
30,services,divorced,basic.9y,no,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
37,technician,single,university.degree,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
35,blue-collar,married,unknown,no,yes,yes,1.1,93.994,-36.4,4.856,5191.0,0
32,technician,married,professional.course,no,no,no,1.4,94.465,-41.8,4.96,5228.1,0
59,blue-collar,married,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.291,5099.1,0
54,retired,divorced,university.degree,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,0
57,housemaid,married,basic.4y,no,no,no,1.4,94.465,-41.8,4.962,5228.1,0
47,technician,married,professional.course,no,no,no,1.4,93.918,-42.7,4.956,5228.1,0
39,admin.,married,basic.9y,unknown,no,no,1.4,93.918,-42.7,4.962,5228.1,0
32,technician,single,university.degree,no,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
45,technician,married,university.degree,no,no,no,1.4,93.444,-36.1,4.968,5228.1,0
43,services,married,high.school,no,no,no,1.4,93.918,-42.7,4.96,5228.1,1
37,technician,single,professional.course,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
50,technician,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.864,5191.0,1
30,services,married,professional.course,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
30,blue-collar,single,basic.9y,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
37,services,married,high.school,no,no,yes,-3.4,92.649,-30.1,0.715,5017.5,0
34,blue-collar,married,basic.4y,unknown,yes,yes,1.4,93.918,-42.7,4.958,5228.1,0
38,admin.,married,university.degree,no,no,no,1.1,93.994,-36.4,4.859,5191.0,0
28,services,single,university.degree,no,no,no,-1.7,94.055,-39.8,0.72,4991.6,0
43,blue-collar,married,basic.6y,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
55,unemployed,married,university.degree,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
35,technician,divorced,professional.course,no,no,yes,1.1,93.994,-36.4,4.855,5191.0,0
34,technician,single,university.degree,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
33,admin.,married,basic.9y,no,no,no,-1.8,92.893,-46.2,1.344,5099.1,0
35,entrepreneur,married,basic.9y,no,yes,no,-1.7,94.027,-38.3,0.89,4991.6,0
22,student,single,high.school,no,yes,yes,-2.9,92.963,-40.8,1.26,5076.2,0
32,admin.,single,university.degree,no,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
23,blue-collar,single,high.school,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
27,blue-collar,married,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
30,self-employed,single,university.degree,no,no,no,-1.8,93.075,-47.1,1.435,5099.1,1
30,management,married,university.degree,no,no,no,-1.1,94.601,-49.5,1.043,4963.6,1
48,blue-collar,married,basic.9y,unknown,no,no,1.4,93.444,-36.1,4.963,5228.1,0
34,blue-collar,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
47,admin.,married,university.degree,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
41,blue-collar,married,professional.course,unknown,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
45,entrepreneur,divorced,professional.course,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
31,admin.,unknown,high.school,no,no,no,1.1,93.994,-36.4,4.858,5191.0,0
50,technician,married,high.school,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
56,entrepreneur,married,university.degree,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,1
39,housemaid,married,basic.4y,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
59,retired,married,university.degree,unknown,no,no,1.4,93.918,-42.7,4.963,5228.1,0
27,services,married,high.school,no,no,yes,-1.8,92.893,-46.2,1.291,5099.1,0
28,services,single,professional.course,no,yes,no,-1.8,92.893,-46.2,1.266,5099.1,1
43,admin.,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
51,admin.,married,basic.4y,unknown,no,no,-1.8,92.893,-46.2,1.344,5099.1,0
49,blue-collar,divorced,high.school,no,no,no,1.1,93.994,-36.4,4.864,5191.0,0
43,entrepreneur,married,university.degree,no,no,no,-1.1,94.199,-37.5,0.882,4963.6,1
29,blue-collar,single,basic.9y,unknown,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
52,admin.,married,university.degree,no,yes,no,-1.8,93.075,-47.1,1.435,5099.1,0
40,self-employed,married,basic.9y,unknown,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
